rollout/ep_rew_mean,time/total_timesteps,rollout/exploration_rate,time/time_elapsed,time/fps,time/episodes,rollout/ep_len_mean
3.06038308,18114,0.01,1662,10,3552,4.61
3.3277089600000007,18164,0.01,1667,10,3556,4.97
3.3213203100000004,18185,0.01,1668,10,3560,4.96
3.40961184,18213,0.01,1671,10,3564,5.09
3.36684175,18226,0.01,1672,10,3568,5.04
3.45351174,18253,0.01,1675,10,3572,5.15
3.4359330900000002,18277,0.01,1677,10,3576,5.14
3.41478791,18298,0.01,1679,10,3580,5.13
3.4156762899999995,18312,0.01,1680,10,3584,5.11
3.47069823,18338,0.01,1682,10,3588,5.18
3.29437573,18347,0.01,1683,10,3592,4.98
3.3330438499999997,18365,0.01,1685,10,3596,5.03
3.4506425499999995,18392,0.01,1687,10,3600,5.18
3.52580628,18425,0.01,1690,10,3604,5.28
3.4720708600000005,18441,0.01,1692,10,3608,5.22
3.487059199999999,18464,0.01,1694,10,3612,5.21
3.6313433899999996,18505,0.01,1698,10,3616,5.4
3.61633814,18519,0.01,1699,10,3620,5.38
3.78917233,18558,0.01,1703,10,3624,5.63
3.8750598499999995,18592,0.01,1706,10,3628,5.77
3.94323661,18625,0.01,1709,10,3632,5.87
3.9968144300000006,18645,0.01,1711,10,3636,5.93
4.03367825,18670,0.01,1713,10,3640,5.97
4.1134847500000005,18695,0.01,1715,10,3644,6.08
4.103459560000001,18711,0.01,1717,10,3648,6.07
4.28651032,18745,0.01,1720,10,3652,6.31
4.08141566,18766,0.01,1722,10,3656,6.02
4.04196671,18783,0.01,1723,10,3660,5.98
4.04146151,18810,0.01,1726,10,3664,5.97
4.110914640000001,18833,0.01,1728,10,3668,6.07
4.0049585,18846,0.01,1729,10,3672,5.93
4.03150586,18872,0.01,1731,10,3676,5.95
3.9935425,18889,0.01,1733,10,3680,5.91
4.01436755,18907,0.01,1735,10,3684,5.95
3.92651101,18922,0.01,1736,10,3688,5.84
4.06176643,18948,0.01,1738,10,3692,6.01
4.0488623200000005,18963,0.01,1740,10,3696,5.98
3.989161039999999,18984,0.01,1742,10,3700,5.92
3.8557004999999993,18998,0.01,1743,10,3704,5.73
3.93593247,19025,0.01,1745,10,3708,5.84
3.98985796,19055,0.01,1748,10,3712,5.91
3.797946900000001,19071,0.01,1750,10,3716,5.66
3.9156075300000004,19098,0.01,1752,10,3720,5.79
3.7774647700000004,19116,0.01,1754,10,3724,5.58
3.644657140000001,19131,0.01,1755,10,3728,5.39
3.49365469,19144,0.01,1756,10,3732,5.19
3.4712666200000006,19163,0.01,1758,10,3736,5.18
3.37601551,19177,0.01,1759,10,3740,5.07
3.4020615700000003,19205,0.01,1762,10,3744,5.1
3.3517993,19215,0.01,1763,10,3748,5.04
3.20030038,19230,0.01,1764,10,3752,4.85
3.1345626099999992,19244,0.01,1765,10,3756,4.78
3.233805949999999,19272,0.01,1768,10,3760,4.89
3.16124277,19289,0.01,1770,10,3764,4.79
3.321569099999999,19332,0.01,1773,10,3768,4.99
3.40529974,19356,0.01,1776,10,3772,5.1
3.27750504,19365,0.01,1776,10,3776,4.93
3.32375361,19389,0.01,1779,10,3780,5.0
3.28919176,19402,0.01,1780,10,3784,4.95
3.345808859999999,19424,0.01,1782,10,3788,5.02
3.293010059999999,19443,0.01,1784,10,3792,4.95
3.3175425199999995,19461,0.01,1785,10,3796,4.98
3.3093794299999995,19480,0.01,1787,10,3800,4.96
3.3075341600000003,19495,0.01,1788,10,3804,4.97
3.2245462399999996,19511,0.01,1790,10,3808,4.86
3.1143237800000008,19529,0.01,1792,10,3812,4.74
3.2041243199999996,19555,0.01,1794,10,3816,4.84
3.2025250499999998,19582,0.01,1796,10,3820,4.84
3.14831682,19594,0.01,1798,10,3824,4.78
3.172782059999999,19611,0.01,1799,10,3828,4.8
3.1892081999999995,19627,0.01,1801,10,3832,4.83
3.1613808999999997,19643,0.01,1802,10,3836,4.8
3.1924802899999998,19660,0.01,1804,10,3840,4.83
3.319350370000001,19702,0.01,1807,10,3844,4.97
3.36737711,19718,0.01,1809,10,3848,5.03
3.4848536100000005,19748,0.01,1812,10,3852,5.18
3.47504956,19760,0.01,1813,10,3856,5.16
3.3498259200000002,19773,0.01,1814,10,3860,5.01
3.4166985100000007,19800,0.01,1816,10,3864,5.11
3.1897287999999997,19813,0.01,1818,10,3868,4.81
3.1034735700000002,19826,0.01,1819,10,3872,4.7
3.17135368,19844,0.01,1820,10,3876,4.79
3.0948722199999996,19857,0.01,1822,10,3880,4.68
3.1732016400000007,19882,0.01,1824,10,3884,4.8
3.1776597900000003,19903,0.01,1826,10,3888,4.79
3.22836429,19930,0.01,1828,10,3892,4.87
3.27965281,19956,0.01,1831,10,3896,4.95
3.257123219999999,19970,0.01,1832,10,3900,4.9
3.2706553499999997,19987,0.01,1834,10,3904,4.92
3.37512312,20016,0.01,1836,10,3908,5.05
3.4319900899999993,20041,0.01,1839,10,3912,5.12
3.38801626,20063,0.01,1841,10,3916,5.08
3.4252310000000006,20097,0.01,1844,10,3920,5.15
3.509840210000001,20119,0.01,1846,10,3924,5.25
3.5730526499999997,20144,0.01,1848,10,3928,5.33
3.6105956599999995,20163,0.01,1850,10,3932,5.36
3.67738702,20190,0.01,1852,10,3936,5.47
3.6622295199999995,20205,0.01,1854,10,3940,5.45
3.57102351,20239,0.01,1857,10,3944,5.37
3.543968059999999,20251,0.01,1858,10,3948,5.33
3.4840918100000007,20275,0.01,1860,10,3952,5.27
3.50512773,20289,0.01,1861,10,3956,5.29
3.54402857,20309,0.01,1863,10,3960,5.36
3.5035774299999995,20330,0.01,1865,10,3964,5.3
3.4956246799999997,20342,0.01,1866,10,3968,5.29
3.6120924299999997,20371,0.01,1869,10,3972,5.45
3.6338907499999995,20391,0.01,1871,10,3976,5.47
3.6605530899999996,20408,0.01,1872,10,3980,5.51
3.7057600799999992,20437,0.01,1875,10,3984,5.55
3.7597329100000003,20465,0.01,1877,10,3988,5.62
3.7071454299999993,20484,0.01,1879,10,3992,5.54
3.6357586399999997,20500,0.01,1881,10,3996,5.44
3.65584958,20517,0.01,1882,10,4000,5.47
3.64423426,20533,0.01,1884,10,4004,5.46
3.5478468399999996,20550,0.01,1885,10,4008,5.34
3.5213536,20570,0.01,1887,10,4012,5.29
3.47558159,20585,0.01,1888,10,4016,5.22
3.3468035100000004,20600,0.01,1890,10,4020,5.03
3.281708500000001,20614,0.01,1891,10,4024,4.95
3.23441775,20634,0.01,1893,10,4028,4.9
3.2657093699999997,20657,0.01,1895,10,4032,4.94
3.22162689,20676,0.01,1897,10,4036,4.86
3.2352042100000005,20695,0.01,1899,10,4040,4.9
3.18849786,20720,0.01,1901,10,4044,4.81
3.33101324,20752,0.01,1904,10,4048,5.01
3.2509839699999996,20764,0.01,1905,10,4052,4.89
3.3819237799999997,20797,0.01,1908,10,4056,5.08
3.38254666,20815,0.01,1910,10,4060,5.06
3.53029113,20855,0.01,1913,10,4064,5.25
3.6252233799999996,20878,0.01,1915,10,4068,5.36
3.5571553999999996,20898,0.01,1917,10,4072,5.27
3.6391017600000004,20930,0.01,1920,10,4076,5.39
3.7186975499999995,20957,0.01,1923,10,4080,5.49
3.59465011,20971,0.01,1924,10,4084,5.34
3.51831005,20991,0.01,1926,10,4088,5.26
3.5427587799999998,21014,0.01,1928,10,4092,5.3
3.5592621100000006,21031,0.01,1929,10,4096,5.31
3.57237293,21051,0.01,1931,10,4100,5.34
3.59741124,21068,0.01,1933,10,4104,5.35
3.58677902,21084,0.01,1934,10,4108,5.34
3.5430310499999997,21100,0.01,1936,10,4112,5.3
3.58922434,21122,0.01,1938,10,4116,5.37
3.5699457899999993,21136,0.01,1939,10,4120,5.36
3.62366334,21158,0.01,1941,10,4124,5.44
3.61787335,21178,0.01,1943,10,4128,5.44
3.6424939099999993,21208,0.01,1946,10,4132,5.51
3.6461480499999994,21226,0.01,1947,10,4136,5.5
3.6235008599999996,21240,0.01,1948,10,4140,5.45
3.5618310999999996,21259,0.01,1950,10,4144,5.39
3.466822089999999,21278,0.01,1952,10,4148,5.26
3.5357171599999986,21297,0.01,1954,10,4152,5.33
3.4687947699999997,21318,0.01,1956,10,4156,5.21
3.4203084499999994,21330,0.01,1957,10,4160,5.15
3.23050962,21345,0.01,1958,10,4164,4.9
3.14514004,21358,0.01,1959,10,4168,4.8
3.137408039999999,21377,0.01,1961,10,4172,4.79
3.1003589600000003,21405,0.01,1964,10,4176,4.75
3.0723274400000005,21428,0.01,1966,10,4180,4.71
3.04587564,21438,0.01,1967,10,4184,4.67
3.127178290000001,21469,0.01,1969,10,4188,4.78
3.1582979300000007,21494,0.01,1972,10,4192,4.8
3.1294443599999995,21509,0.01,1973,10,4196,4.78
3.1047458700000004,21525,0.01,1975,10,4200,4.74
3.090828020000001,21543,0.01,1976,10,4204,4.75
3.07347294,21557,0.01,1978,10,4208,4.73
3.2312921,21596,0.01,1981,10,4212,4.96
3.23466753,21618,0.01,1983,10,4216,4.96
3.2966104500000006,21640,0.01,1985,10,4220,5.04
3.2160137999999994,21652,0.01,1986,10,4224,4.94
3.1862452699999992,21669,0.01,1988,10,4228,4.91
3.05767087,21681,0.01,1989,10,4232,4.73
3.0193182399999996,21694,0.01,1990,10,4236,4.68
3.1426514500000002,21723,0.01,1993,10,4240,4.83
3.11775471,21739,0.01,1994,10,4244,4.8
3.13706408,21758,0.01,1996,10,4248,4.8
3.1410119600000006,21779,0.01,1998,10,4252,4.82
3.0775077,21794,0.01,1999,10,4256,4.76
3.10511378,21809,0.01,2001,10,4260,4.79
3.140185539999999,21829,0.01,2002,10,4264,4.84
3.1391380499999992,21841,0.01,2004,10,4268,4.83
3.1076043300000005,21855,0.01,2005,10,4272,4.78
3.04782829,21874,0.01,2007,10,4276,4.69
3.02747529,21893,0.01,2008,10,4280,4.65
3.1687789,21921,0.01,2011,10,4284,4.83
3.1320964500000006,21948,0.01,2013,10,4288,4.79
3.0107735400000006,21959,0.01,2014,10,4292,4.65
2.9875868800000003,21971,0.01,2016,10,4296,4.62
3.0876775799999994,22002,0.01,2018,10,4300,4.77
3.0298087099999997,22011,0.01,2019,10,4304,4.68
3.0948972200000004,22034,0.01,2021,10,4308,4.77
2.95111703,22051,0.01,2023,10,4312,4.55
3.1301255400000003,22098,0.01,2027,10,4316,4.8
3.09091346,22116,0.01,2029,10,4320,4.76
3.1200251699999995,22130,0.01,2030,10,4324,4.78
3.1815712999999994,22152,0.01,2032,10,4328,4.83
3.2037255599999996,22166,0.01,2033,10,4332,4.85
3.25689219,22186,0.01,2035,10,4336,4.92
3.1788593999999994,22207,0.01,2037,10,4340,4.84
3.2441265099999996,22231,0.01,2039,10,4344,4.92
3.41657459,22275,0.01,2043,10,4348,5.17
3.4143124399999993,22297,0.01,2045,10,4352,5.18
3.38850999,22309,0.01,2046,10,4356,5.15
3.4290604399999993,22330,0.01,2048,10,4360,5.21
3.4424196499999997,22351,0.01,2050,10,4364,5.22
3.4441215199999995,22363,0.01,2051,10,4368,5.22
3.5385349799999997,22388,0.01,2054,10,4372,5.33
3.5880763399999993,22411,0.01,2056,10,4376,5.37
3.55475274,22427,0.01,2057,10,4380,5.34
3.5350246,22454,0.01,2060,10,4384,5.33
3.46914785,22470,0.01,2061,10,4388,5.22
3.5031705100000003,22486,0.01,2063,10,4392,5.27
3.59513867,22509,0.01,2065,10,4396,5.38
3.6117793000000002,22539,0.01,2067,10,4400,5.37
3.735709489999999,22564,0.01,2070,10,4404,5.53
3.7601973200000005,22589,0.01,2072,10,4408,5.55
3.76546166,22606,0.01,2074,10,4412,5.55
3.6011024399999996,22631,0.01,2076,10,4416,5.33
3.5564877199999994,22642,0.01,2077,10,4420,5.26
3.5146831899999995,22652,0.01,2078,10,4424,5.22
3.4765089500000004,22671,0.01,2080,10,4428,5.19
3.45531024,22682,0.01,2081,10,4432,5.16
3.4925196400000003,22707,0.01,2083,10,4436,5.21
3.498806259999999,22727,0.01,2085,10,4440,5.2
3.45219658,22745,0.01,2086,10,4444,5.14
3.3803759499999995,22779,0.01,2090,10,4448,5.04
3.3837846299999996,22800,0.01,2091,10,4452,5.03
3.42279282,22816,0.01,2093,10,4456,5.07
3.3671303899999994,22831,0.01,2094,10,4460,5.01
3.44148948,22863,0.01,2097,10,4464,5.12
3.4826215700000005,22881,0.01,2099,10,4468,5.18
3.5288583500000006,22914,0.01,2102,10,4472,5.26
3.4533440800000004,22929,0.01,2103,10,4476,5.18
3.5510643600000003,22960,0.01,2106,10,4480,5.33
3.4365673100000005,22972,0.01,2107,10,4484,5.18
3.46583624,22994,0.01,2109,10,4488,5.24
3.5572703999999997,23022,0.01,2112,10,4492,5.36
3.5504467099999992,23046,0.01,2114,10,4496,5.37
3.42888595,23061,0.01,2115,10,4500,5.22
3.346526769999999,23076,0.01,2117,10,4504,5.12
3.3133775799999996,23097,0.01,2119,10,4508,5.08
3.45143885,23137,0.01,2122,10,4512,5.31
3.4258173800000002,23159,0.01,2124,10,4516,5.28
3.42315433,23170,0.01,2125,10,4520,5.28
3.4678092599999997,23187,0.01,2127,10,4524,5.35
3.5042773499999997,23210,0.01,2129,10,4528,5.39
3.50749832,23222,0.01,2130,10,4532,5.4
3.452194649999999,23241,0.01,2132,10,4536,5.34
3.3766391,23253,0.01,2133,10,4540,5.26
3.35792424,23268,0.01,2134,10,4544,5.23
3.2425752800000005,23287,0.01,2136,10,4548,5.08
3.2476728399999995,23309,0.01,2138,10,4552,5.09
3.3266836299999993,23335,0.01,2140,10,4556,5.19
3.3404298700000004,23350,0.01,2142,10,4560,5.19
3.2392100399999997,23369,0.01,2144,10,4564,5.06
3.26480651,23392,0.01,2146,10,4568,5.11
3.10991854,23405,0.01,2147,10,4572,4.91
3.1136443599999994,23422,0.01,2148,10,4576,4.93
3.053198879999999,23442,0.01,2150,10,4580,4.82
3.090217270000001,23458,0.01,2152,10,4584,4.86
3.1270379900000007,23483,0.01,2154,10,4588,4.89
3.0737618900000006,23503,0.01,2156,10,4592,4.81
3.0355219800000004,23522,0.01,2158,10,4596,4.76
3.1638097999999997,23552,0.01,2160,10,4600,4.91
3.2294860400000003,23574,0.01,2162,10,4604,4.98
3.24373454,23596,0.01,2164,10,4608,4.99
3.0654692199999998,23609,0.01,2166,10,4612,4.72
3.11436559,23636,0.01,2168,10,4616,4.77
3.19710984,23657,0.01,2170,10,4620,4.87
3.16380542,23669,0.01,2171,10,4624,4.82
3.18174209,23695,0.01,2173,10,4628,4.85
3.2865664900000007,23722,0.01,2176,10,4632,5.0
3.2742748299999995,23737,0.01,2177,10,4636,4.96
3.48748037,23776,0.01,2181,10,4640,5.23
3.5159920099999993,23795,0.01,2183,10,4644,5.27
3.51670609,23813,0.01,2184,10,4648,5.26
3.48659201,23831,0.01,2186,10,4652,5.22
3.41150985,23847,0.01,2187,10,4656,5.12
3.505395520000001,23875,0.01,2190,10,4660,5.25
3.49605538,23892,0.01,2192,10,4664,5.23
3.4533496499999994,23907,0.01,2193,10,4668,5.15
3.49888715,23926,0.01,2195,10,4672,5.21
3.60422539,23954,0.01,2197,10,4676,5.32
3.5537810999999992,23969,0.01,2199,10,4680,5.27
3.5512886899999994,23984,0.01,2200,10,4684,5.26
3.6022327399999994,24015,0.01,2203,10,4688,5.32
3.6118448099999996,24036,0.01,2205,10,4692,5.33
3.6651276,24061,0.01,2207,10,4696,5.39
3.5937189899999997,24084,0.01,2209,10,4700,5.32
3.54368606,24099,0.01,2211,10,4704,5.25
3.4658089399999996,24112,0.01,2212,10,4708,5.16
3.4732438599999993,24126,0.01,2213,10,4712,5.17
3.33889026,24136,0.01,2214,10,4716,5.0
3.2998179500000004,24153,0.01,2216,10,4720,4.96
3.4475346599999988,24186,0.01,2219,10,4724,5.17
3.4654107499999998,24215,0.01,2221,10,4728,5.2
3.3932736799999996,24231,0.01,2223,10,4732,5.09
3.41868711,24250,0.01,2224,10,4736,5.13
3.2649995499999993,24270,0.01,2226,10,4740,4.94
3.41923611,24308,0.01,2230,10,4744,5.13
3.42087388,24328,0.01,2231,10,4748,5.15
3.4669901899999997,24352,0.01,2234,10,4752,5.21
3.421979140000001,24364,0.01,2235,10,4756,5.17
3.4954073599999993,24402,0.01,2238,10,4760,5.27
3.56238416,24426,0.01,2240,10,4764,5.34
3.7717071699999996,24468,0.01,2244,10,4768,5.61
3.8036379600000005,24491,0.01,2246,10,4772,5.65
3.74011667,24513,0.01,2248,10,4776,5.59
3.81711722,24538,0.01,2251,10,4780,5.69
3.82862585,24554,0.01,2252,10,4784,5.7
3.734362499999999,24575,0.01,2254,10,4788,5.6
3.8196110100000005,24606,0.01,2257,10,4792,5.7
3.7716449799999996,24624,0.01,2259,10,4796,5.63
3.7545538499999997,24646,0.01,2261,10,4800,5.62
3.8435540999999995,24674,0.01,2263,10,4804,5.75
3.9642532800000003,24703,0.01,2266,10,4808,5.91
4.11780638,24738,0.01,2269,10,4812,6.12
4.146797540000001,24752,0.01,2270,10,4816,6.16
4.16245423,24770,0.01,2272,10,4820,6.17
4.13269062,24796,0.01,2274,10,4824,6.1
3.99781951,24806,0.01,2275,10,4828,5.91
4.10605182,24838,0.01,2278,10,4832,6.07
4.19250408,24870,0.01,2281,10,4836,6.2
4.165389500000001,24887,0.01,2283,10,4840,6.17
4.09358583,24918,0.01,2285,10,4844,6.1
4.08820183,24937,0.01,2287,10,4848,6.09
4.01119045,24951,0.01,2289,10,4852,5.99
4.04929755,24965,0.01,2290,10,4856,6.01
3.88490507,24982,0.01,2291,10,4860,5.8
3.8032817,24996,0.01,2293,10,4864,5.7
3.5677943899999995,25008,0.01,2294,10,4868,5.4
3.5109773,25023,0.01,2295,10,4872,5.32
3.4896362499999998,25043,0.01,2297,10,4876,5.3
3.4757906299999997,25064,0.01,2299,10,4880,5.26
3.5611151299999992,25095,0.01,2302,10,4884,5.41
3.60139897,25120,0.01,2304,10,4888,5.45
3.4691635800000005,25135,0.01,2305,10,4892,5.29
3.5192379799999998,25158,0.01,2308,10,4896,5.34
3.5325515899999997,25180,0.01,2310,10,4900,5.34
3.48920622,25202,0.01,2312,10,4904,5.28
3.3992890199999994,25219,0.01,2313,10,4908,5.16
3.3108142099999993,25241,0.01,2315,10,4912,5.03
3.4458921499999997,25271,0.01,2318,10,4916,5.19
3.47833939,25294,0.01,2320,10,4920,5.24
3.4816634600000005,25322,0.01,2322,10,4924,5.26
3.5020488300000006,25335,0.01,2324,10,4928,5.29
3.45416673,25359,0.01,2326,10,4932,5.21
3.39187166,25380,0.01,2328,10,4936,5.1
3.3901869799999997,25394,0.01,2329,10,4940,5.07
3.31312165,25413,0.01,2331,10,4944,4.95
3.3893247700000004,25439,0.01,2333,10,4948,5.02
3.4039530100000004,25455,0.01,2335,10,4952,5.04
3.4450717599999994,25476,0.01,2337,10,4956,5.11
3.43258884,25491,0.01,2338,10,4960,5.09
3.5330520599999993,25518,0.01,2341,10,4964,5.22
3.66434326,25548,0.01,2343,10,4968,5.4
3.7377792899999998,25570,0.01,2345,10,4972,5.47
3.8261486499999995,25599,0.01,2348,10,4976,5.56
3.82404581,25622,0.01,2350,10,4980,5.58
3.7969499499999997,25645,0.01,2352,10,4984,5.5
3.7555381699999995,25665,0.01,2354,10,4988,5.45
3.86289783,25694,0.01,2357,10,4992,5.59
3.848127589999999,25717,0.01,2359,10,4996,5.59
3.7772596099999998,25730,0.01,2360,10,5000,5.5
3.7329643000000003,25747,0.01,2361,10,5004,5.45
3.7614116499999994,25767,0.01,2363,10,5008,5.48
3.85442674,25801,0.01,2366,10,5012,5.6
3.7182520899999996,25814,0.01,2368,10,5016,5.43
3.67190868,25831,0.01,2369,10,5020,5.37
3.7419275800000005,25868,0.01,2373,10,5024,5.46
3.7701784,25885,0.01,2374,10,5028,5.5
3.7423333299999997,25904,0.01,2376,10,5032,5.45
3.7877594999999995,25932,0.01,2378,10,5036,5.52
3.8395296099999996,25956,0.01,2381,10,5040,5.62
3.7868197199999996,25970,0.01,2382,10,5044,5.57
3.688020189999999,25986,0.01,2383,10,5048,5.47
3.6503578899999995,25997,0.01,2384,10,5052,5.42
3.66725518,26021,0.01,2387,10,5056,5.45
3.707491090000001,26041,0.01,2388,10,5060,5.5
3.6307617700000003,26057,0.01,2390,10,5064,5.39
3.7227520299999997,26099,0.01,2394,10,5068,5.51
3.67021286,26116,0.01,2395,10,5072,5.46
3.5701028200000002,26133,0.01,2397,10,5076,5.34
3.5712720799999995,26155,0.01,2399,10,5080,5.33
3.539937,26175,0.01,2401,10,5084,5.3
3.5911901799999995,26198,0.01,2403,10,5088,5.33
3.5719176299999997,26224,0.01,2405,10,5092,5.3
3.5352252300000004,26242,0.01,2407,10,5096,5.25
3.5708947099999993,26260,0.01,2409,10,5100,5.3
3.56004693,26276,0.01,2410,10,5104,5.29
3.6724254299999997,26311,0.01,2413,10,5108,5.44
3.52289281,26327,0.01,2415,10,5112,5.26
3.54511192,26344,0.01,2416,10,5116,5.3
3.55560968,26363,0.01,2418,10,5120,5.32
3.4800501999999995,26388,0.01,2420,10,5124,5.2
3.4881551799999992,26406,0.01,2422,10,5128,5.21
3.4858136699999993,26425,0.01,2424,10,5132,5.21
3.39432412,26443,0.01,2425,10,5136,5.11
3.3709124900000003,26464,0.01,2427,10,5140,5.08
3.3646028800000005,26476,0.01,2428,10,5144,5.06
3.356052159999999,26490,0.01,2430,10,5148,5.04
3.449143489999999,26513,0.01,2432,10,5152,5.16
3.3510533299999996,26524,0.01,2433,10,5156,5.03
3.35925068,26544,0.01,2435,10,5160,5.03
3.4780735400000005,26577,0.01,2438,10,5164,5.2
3.2972872499999992,26594,0.01,2439,10,5168,4.95
3.31176243,26613,0.01,2441,10,5172,4.97
3.40264554,26644,0.01,2444,10,5176,5.11
3.4190571200000006,26670,0.01,2446,10,5180,5.15
3.3743615900000004,26684,0.01,2447,10,5184,5.09
3.33732799,26705,0.01,2449,10,5188,5.07
3.2925916,26726,0.01,2451,10,5192,5.02
3.29603374,26745,0.01,2453,10,5196,5.03
3.2579853500000002,26758,0.01,2454,10,5200,4.98
3.4313038899999997,26795,0.01,2458,10,5204,5.19
3.2283162999999995,26804,0.01,2458,10,5208,4.93
3.241654469999999,26822,0.01,2460,10,5212,4.95
3.2035502699999996,26833,0.01,2461,10,5216,4.89
3.2191267600000004,26852,0.01,2463,10,5220,4.89
3.1919143400000003,26874,0.01,2465,10,5224,4.86
3.17583111,26889,0.01,2466,10,5228,4.83
3.2296581799999995,26916,0.01,2469,10,5232,4.91
3.40602682,26959,0.01,2473,10,5236,5.16
3.3934774100000005,26978,0.01,2474,10,5240,5.14
3.4788259,27002,0.01,2477,10,5244,5.26
3.54892775,27025,0.01,2479,10,5248,5.35
3.6025016599999997,27055,0.01,2481,10,5252,5.42
3.68192157,27077,0.01,2483,10,5256,5.53
3.646986160000001,27094,0.01,2485,10,5260,5.5
3.4907480200000003,27107,0.01,2486,10,5264,5.3
3.5020357299999993,27126,0.01,2488,10,5268,5.32
3.5569153200000003,27153,0.01,2490,10,5272,5.4
3.421416259999999,27164,0.01,2491,10,5276,5.2
3.38699096,27184,0.01,2493,10,5280,5.14
3.4542038800000006,27207,0.01,2495,10,5284,5.23
3.50589739,27233,0.01,2498,10,5288,5.28
3.58119477,27264,0.01,2501,10,5292,5.38
3.6459920900000005,27293,0.01,2503,10,5296,5.48
3.7101472499999995,27315,0.01,2505,10,5300,5.57
3.638116429999999,27341,0.01,2508,10,5304,5.46
3.70046536,27357,0.01,2509,10,5308,5.53
3.78340404,27383,0.01,2511,10,5312,5.61
3.8592319299999995,27405,0.01,2513,10,5316,5.72
3.8479054199999996,27424,0.01,2515,10,5320,5.72
3.7862180099999994,27438,0.01,2516,10,5324,5.64
3.8350237399999996,27461,0.01,2519,10,5328,5.72
3.7987907199999995,27483,0.01,2521,10,5332,5.67
3.6626395400000002,27506,0.01,2523,10,5336,5.47
3.660925019999999,27525,0.01,2524,10,5340,5.47
3.7069652099999995,27555,0.01,2527,10,5344,5.53
3.6654064499999994,27573,0.01,2529,10,5348,5.48
3.5848007299999995,27592,0.01,2531,10,5352,5.37
3.5053807899999994,27604,0.01,2532,10,5356,5.27
3.5435910399999995,27625,0.01,2534,10,5360,5.31
3.6728859200000006,27655,0.01,2536,10,5364,5.48
3.6512424599999993,27672,0.01,2538,10,5368,5.46
3.6265950399999998,27696,0.01,2540,10,5372,5.43
3.7763154299999995,27724,0.01,2543,10,5376,5.6
3.7342991899999998,27739,0.01,2544,10,5380,5.55
3.8051544200000005,27770,0.01,2547,10,5384,5.63
3.7308221500000003,27789,0.01,2549,10,5388,5.56
3.6055605699999997,27804,0.01,2550,10,5392,5.4
3.6059480099999996,27831,0.01,2552,10,5396,5.38
3.5486363799999996,27845,0.01,2554,10,5400,5.3
3.5046928200000007,27868,0.01,2556,10,5404,5.27
3.5253177100000004,27888,0.01,2558,10,5408,5.31
3.4698191199999995,27908,0.01,2560,10,5412,5.25
3.4930672,27933,0.01,2562,10,5416,5.28
3.4917828500000008,27950,0.01,2563,10,5420,5.26
3.77101046,28002,0.01,2568,10,5424,5.64
3.7147861399999997,28016,0.01,2569,10,5428,5.55
3.7268816300000003,28039,0.01,2572,10,5432,5.56
3.72993969,28061,0.01,2574,10,5436,5.55
3.71220201,28076,0.01,2575,10,5440,5.51
3.62954207,28094,0.01,2577,10,5444,5.39
3.6801345600000004,28120,0.01,2579,10,5448,5.47
3.6181326099999995,28133,0.01,2580,10,5452,5.41
3.7095921599999997,28153,0.01,2582,10,5456,5.49
3.6441882,28166,0.01,2583,10,5460,5.41
3.53355127,28180,0.01,2585,10,5464,5.25
3.5995313200000005,28205,0.01,2587,10,5468,5.33
3.5207895700000007,28220,0.01,2588,10,5472,5.24
3.42268565,28238,0.01,2590,10,5476,5.14
3.6091621500000004,28278,0.01,2593,10,5480,5.39
3.4934013299999997,28295,0.01,2595,10,5484,5.25
3.47992997,28311,0.01,2597,10,5488,5.22
3.435891389999999,28320,0.01,2597,10,5492,5.16
3.3742239399999994,28338,0.01,2599,10,5496,5.07
3.42362585,28357,0.01,2601,10,5500,5.12
3.35985167,28371,0.01,2602,10,5504,5.03
3.3638897399999994,28390,0.01,2604,10,5508,5.02
3.3749350600000003,28411,0.01,2606,10,5512,5.03
3.3386337900000003,28431,0.01,2608,10,5516,4.98
3.3336059799999997,28450,0.01,2609,10,5520,5.0
3.1782779,28482,0.01,2612,10,5524,4.8
3.13916968,28492,0.01,2613,10,5528,4.76
3.11818754,28513,0.01,2615,10,5532,4.74
3.1039378100000006,28532,0.01,2617,10,5536,4.71
3.2588433400000003,28570,0.01,2620,10,5540,4.94
3.29149134,28592,0.01,2622,10,5544,4.98
3.2151873499999994,28608,0.01,2624,10,5548,4.88
3.386214520000001,28639,0.01,2627,10,5552,5.06
3.3537553500000006,28657,0.01,2628,10,5556,5.04
3.47707083,28686,0.01,2631,10,5560,5.2
3.52769393,28706,0.01,2633,10,5564,5.26
3.47727813,28725,0.01,2634,10,5568,5.2
3.5231670799999995,28746,0.01,2636,10,5572,5.26
3.5491554499999993,28768,0.01,2638,10,5576,5.3
3.44318411,28792,0.01,2641,10,5580,5.14
3.54664642,28822,0.01,2643,10,5584,5.27
3.5450595199999997,28838,0.01,2645,10,5588,5.27
3.5444404199999995,28847,0.01,2646,10,5592,5.27
3.51233152,28862,0.01,2647,10,5596,5.24
3.579266369999999,28892,0.01,2650,10,5600,5.35
3.7336493299999995,28929,0.01,2653,10,5604,5.58
3.6654997599999994,28940,0.01,2654,10,5608,5.5
3.61986538,28957,0.01,2656,10,5612,5.46
3.6517815799999997,28979,0.01,2658,10,5616,5.48
3.6012774299999997,28990,0.01,2659,10,5620,5.4
3.5621094099999997,29016,0.01,2661,10,5624,5.34
3.6929883,29042,0.01,2663,10,5628,5.5
